date,mean,median,std,low_50,high_50,low_80,high_80,low_95,high_95,type
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,estimate
2020-03-07,0.12691887829196638,0.09257475659251213,0.12000958704529824,0.0420390535145998,0.17101407051086426,0.019344509020447733,0.282058471441269,0.008271108125336468,0.4768834911286831,estimate
2020-03-08,0.11173766344832256,0.08551182225346565,0.09277790586742565,0.046074860729277134,0.1455668844282627,0.02610870618373156,0.2338312909007073,0.015091052930802106,0.3848041400313373,estimate
2020-03-09,0.10070791273703798,0.08177389949560165,0.07252192772421338,0.04885954223573208,0.12867894023656845,0.032375122606754306,0.19592737853527095,0.020653657149523497,0.3110131502151489,estimate
2020-03-10,0.0940821317927912,0.07929913699626923,0.05763345482436977,0.05319683998823166,0.1173784900456667,0.03826923854649067,0.1686116248369217,0.025706383772194388,0.25538244023919104,estimate
2020-03-11,0.09200648518232629,0.08207476139068604,0.04711737415798096,0.058868611231446266,0.11305361241102219,0.04450274631381035,0.15268349498510364,0.031213322561234234,0.21621062234044072,estimate
2020-03-12,0.09482008645869791,0.08795282244682312,0.04040173180534839,0.06645409762859344,0.11413387954235077,0.05152134783565998,0.14883290082216263,0.03765210350975395,0.1965729359537363,estimate
2020-03-13,0.1032057752162218,0.09794298186898232,0.03726724977436706,0.07754048518836498,0.12288432382047176,0.06024155169725418,0.15272466689348224,0.046574821788817646,0.18833764195442182,estimate
2020-03-14,0.11822168110869825,0.11389220133423805,0.03769815587680656,0.09243074618279934,0.1397297978401184,0.07318851575255395,0.1682152897119522,0.05868919296190143,0.2044341944158077,estimate
2020-03-15,0.14132698688097298,0.13706351071596146,0.04162918890628822,0.11175790801644325,0.16641398891806602,0.090626572817564,0.19424680620431906,0.07483298666775227,0.2364355806261301,estimate
2020-03-16,0.17439807283505798,0.16960766911506653,0.0488532405600514,0.13946737349033356,0.20327037572860718,0.11604824364185333,0.23632950633764274,0.0958163846284151,0.284447830915451,estimate
2020-03-17,0.2197321716994047,0.21423976123332977,0.05918743905755544,0.1758025549352169,0.255469411611557,0.150125589966774,0.297459214925766,0.1224319150671363,0.35266048237681386,estimate
2020-03-18,0.27999703869223597,0.2731977105140686,0.07264277825003364,0.22625280916690826,0.3228593170642853,0.19570107758045197,0.3761419475078583,0.16119371689856052,0.4504084661602974,estimate
