date,mean,median,std,low_50,high_50,low_80,high_80,low_95,high_95,type
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,estimate
2020-03-07,0.7881051208376885,0.7376302778720856,0.3775007093954095,0.4941403195261955,1.027305781841278,0.344818389415741,1.3012416839599612,0.2143803346902132,1.6247133105993266,estimate
2020-03-08,0.986059353299439,0.9366496205329895,0.3878839386939366,0.7031262665987015,1.2350205183029175,0.5226546466350556,1.4938920617103577,0.37484861761331556,1.844550484418869,estimate
2020-03-09,1.2238870078325272,1.1640409231185913,0.45633512607484206,0.8892074972391129,1.5109659433364868,0.6788282930850983,1.8162673354148868,0.49713548794388773,2.280122232437133,estimate
2020-03-10,1.5302926149815321,1.4773575067520142,0.5394862438069896,1.1453604400157928,1.849632054567337,0.8811267137527465,2.238777804374695,0.6573943495750427,2.7568807661533348,estimate
2020-03-11,1.9643694557845592,1.883866548538208,0.6729937256601467,1.4757243394851685,2.353412687778473,1.165835177898407,2.880887985229492,0.8763857454061508,3.462996757030487,estimate
2020-03-12,2.551814816713333,2.46282696723938,0.8249183571859658,1.9500709474086761,3.0098236799240112,1.5673664927482605,3.650924372673035,1.2506904900074005,4.422858655452726,estimate
2020-03-13,3.319961231827736,3.1900858879089355,1.0205498807691882,2.618646264076233,3.886456787586212,2.127065873146057,4.64515905380249,1.7341596841812135,5.649015164375299,estimate
2020-03-14,4.3106013662219045,4.1870505809783936,1.244918251195759,3.40959769487381,5.02078640460968,2.8543781042099,5.968161678314209,2.263213413953781,7.1391815185546825,estimate
2020-03-15,5.482924951553345,5.275068759918213,1.5032889726111855,4.40227210521698,6.3863972425460815,3.7400666952133177,7.476290321350099,3.07923800945282,8.870785403251647,estimate
2020-03-16,6.83108823955059,6.617910623550415,1.784102894086429,5.532421827316284,7.94006085395813,4.740471124649048,9.250889968872071,3.919048410654068,10.806031417846675,estimate
2020-03-17,8.382863516688348,8.167441844940186,2.1443849844379748,6.8549723625183105,9.741133213043213,5.799192094802857,11.266193675994874,4.795086395740509,13.160327911376948,estimate
2020-03-18,10.064324501037598,9.751046180725098,2.5741452624902452,8.195523262023926,11.603863000869751,7.085611772537232,13.519034385681152,5.841936838626862,15.913030743598933,estimate
2020-03-19,11.960303517580032,11.594827651977539,2.9857508871578693,9.87280559539795,13.791148900985718,8.442612648010254,16.0365535736084,7.048626863956452,18.765530633926378,estimate
2020-03-20,14.146069195985794,13.785342693328857,3.5196891748242556,11.617448329925537,16.191536903381348,10.041308116912841,18.71890316009522,8.568621158599854,22.238828277587867,estimate
2020-03-21,16.716841550827027,16.284692764282227,4.08149455807253,13.810699462890625,19.01649284362793,11.988750743865968,22.00995273590088,10.224240374565124,26.133703947067236,estimate
2020-03-22,19.555823664188384,19.150200843811035,4.476617367272565,16.43156862258911,22.09994888305664,14.196664237976075,25.33399047851563,12.046899271011352,29.6637713432312,estimate
2020-03-23,22.665879640102386,22.185641288757324,5.164837438993596,19.005330085754395,25.646779537200928,16.576030921936034,29.41973686218262,13.996871256828308,34.019122886657705,estimate
2020-03-24,26.106489234924318,25.546632766723633,5.875407071926279,22.04556369781494,29.52659511566162,19.035512924194336,34.08913307189941,16.134136724472047,39.45072107315063,estimate
2020-03-25,29.762102718830107,29.039864540100098,6.658144782664526,25.102816581726074,33.75129413604736,21.728891563415527,38.13118286132813,18.746032857894896,45.018695735931395,estimate
2020-03-26,33.7710721859932,33.009647369384766,7.6123690262708505,28.443164348602295,38.1475191116333,24.510670852661132,44.000534820556645,21.353631448745727,50.47206430435176,estimate
2020-03-27,38.191208925247196,37.279008865356445,8.480011084957091,32.087223052978516,43.25228691101074,28.284878158569335,49.06851310729981,24.368854999542236,57.40585107803343,estimate
2020-03-28,43.15991771125793,42.23918533325195,9.510656061220764,36.48252868652344,48.70879364013672,31.590478515625,55.62075233459473,27.880539989471437,64.40284271240235,estimate
2020-03-29,48.518023161888124,47.28689765930176,10.455748783883354,41.196359634399414,54.50021934509277,36.52059059143066,62.34804611206055,31.224148416519164,72.29920578002927,estimate
2020-03-30,53.665037065505985,52.66710090637207,11.169324835542783,45.66619682312012,60.43482303619385,40.337764739990234,68.20847625732424,35.04448337554932,79.40583343505855,estimate
2020-03-31,58.268594749450685,57.161916732788086,12.023178871182479,49.86115074157715,65.34997177124023,43.82161598205566,74.97272872924805,37.94398727416992,84.4207056045532,estimate
2020-04-01,62.3262891702652,61.12808609008789,12.601492264299928,53.265520095825195,70.28314781188965,46.93088150024414,79.00344314575196,40.418903255462645,90.39844341278076,estimate
2020-04-02,64.76434013557434,64.0777359008789,12.628487726442422,55.53729820251465,72.82638931274414,49.53158798217773,81.72392959594727,43.02076873779297,91.89546375274656,estimate
2020-04-03,66.15008543777466,65.47673797607422,12.479026885503382,57.4464225769043,73.28631401062012,51.05270347595215,82.6573486328125,44.349098682403564,93.08435935974119,estimate
2020-04-04,67.13118227386475,66.12554168701172,12.61626283874673,58.42298221588135,74.97138595581055,51.763654708862305,83.87571563720704,44.832538509368895,94.25406951904294,estimate
2020-04-05,67.30113746261597,66.82537078857422,12.23795260828357,58.52396106719971,75.00008392333984,51.96795310974121,83.08202209472658,45.647975063323976,93.78726749420163,estimate
2020-04-06,67.4350126247406,66.39393997192383,12.556050602062552,58.62953281402588,75.5850715637207,51.844530487060545,83.7230224609375,45.671391010284424,93.30683937072752,estimate
2020-04-07,66.10109550857544,65.34524536132812,11.832178894902864,57.78406524658203,73.72491455078125,51.694136428833005,81.11647109985353,45.02650728225708,92.2359390258789,estimate
