date,mean,median,std,low_50,high_50,low_80,high_80,low_95,high_95,type
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,estimate
2020-03-07,0.11811742517893435,0.08530060201883316,0.11274911353835196,0.04038332775235176,0.15870553255081177,0.01789910737425089,0.25341657400131234,0.007696347520686686,0.4193101547658438,estimate
2020-03-08,0.1018942135659745,0.0762123242020607,0.0886575637221171,0.040997596457600594,0.13446538522839546,0.022018360532820226,0.20991744846105576,0.011722125625237821,0.3506283976137638,estimate
2020-03-09,0.09010839637648314,0.07156194746494293,0.0703011713658617,0.041907886043190956,0.1146121583878994,0.025467635877430436,0.1756343141198159,0.014580696215853095,0.2821847237646574,estimate
2020-03-10,0.08280292012682185,0.0680297389626503,0.056396433061790444,0.044461279176175594,0.10380049236118793,0.02959151305258274,0.15158983469009402,0.01856694445014,0.23433616720139977,estimate
2020-03-11,0.08003163707396016,0.06929178163409233,0.04614214701354434,0.04851196613162756,0.09902794472873211,0.03511851839721203,0.13693665415048603,0.023809495335444807,0.2003868907690048,estimate
2020-03-12,0.0820887745115906,0.07463803142309189,0.039129714478064063,0.054858810268342495,0.09918563067913055,0.04176220782101154,0.13211076557636262,0.02980557857081294,0.18229708410799503,estimate
2020-03-13,0.08961485128104686,0.08397531881928444,0.03532226434222007,0.06518791057169437,0.106306666508317,0.05134976170957088,0.1346366807818413,0.039490245096385476,0.1786894552409648,estimate
2020-03-14,0.10365562305878848,0.0983433835208416,0.034924789865831786,0.079596146941185,0.12264860421419144,0.06315797790884971,0.1502704799175263,0.051202460005879406,0.18335465751588342,estimate
2020-03-15,0.12570342617854477,0.12024794891476631,0.038033529891344696,0.09844950400292873,0.14766205474734306,0.08076743632555007,0.1765696927905083,0.06692587025463581,0.2122521061450243,estimate
2020-03-16,0.15770240309461953,0.15184099227190018,0.0444615349579088,0.12508702278137207,0.18370972946286201,0.10526510924100876,0.2181296959519387,0.08853265140205621,0.2569837041199207,estimate
2020-03-17,0.20205051934346557,0.19556455314159393,0.05392036173574476,0.16329343989491463,0.23354555293917656,0.1380162864923477,0.27492417395114904,0.1168776324018836,0.3208761706948279,estimate
2020-03-18,0.26162710942327977,0.2547018229961395,0.06629618889266374,0.21363648027181625,0.3010597601532936,0.18347708284854888,0.3507514864206315,0.1541051246225834,0.4112455338239669,estimate
2020-03-19,0.33970965054631236,0.33205705881118774,0.08167149873928597,0.2796705737709999,0.38759759813547134,0.2415908083319664,0.44818670749664313,0.2077145788818598,0.5231560155749321,estimate
2020-03-20,0.4397994009554386,0.4310559630393982,0.10024683017781415,0.3673853874206543,0.5012979358434677,0.3168543875217438,0.5708761692047121,0.2751778855919838,0.6651491612195968,estimate
2020-03-21,0.5655188246816397,0.5554570853710175,0.12212131643889969,0.47865142673254013,0.6430801749229431,0.4146685987710953,0.7245355129241944,0.3624436125159264,0.8375850200653074,estimate
2020-03-22,0.7204263353347778,0.7091350257396698,0.14704761608871258,0.6139017641544342,0.8127124607563019,0.5380075693130493,0.9181565284729004,0.47063352912664413,1.0446139812469482,estimate
2020-03-23,0.9075920553058385,0.8965470492839813,0.17475643366487473,0.7827921956777573,1.0159837901592255,0.6914635717868806,1.1366478204727173,0.6074363693594932,1.2876594126224514,estimate
