date,mean,median,std,low_50,high_50,low_80,high_80,low_95,high_95,type
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,estimate
2020-03-07,0.07427752425166545,0.05175943486392498,0.07484839859472453,0.02286364370957017,0.10054238699376583,0.009910207707434893,0.16553108692169205,0.003889638453256339,0.28709390982985494,estimate
2020-03-08,0.07220228028576821,0.05265624821186066,0.06579661267689597,0.027007047552615404,0.09607250429689884,0.014340883214026691,0.15397898554801942,0.007478011038620025,0.261219113320112,estimate
2020-03-09,0.07071904098789673,0.054044753313064575,0.058109814725582284,0.030620509758591652,0.09211081638932228,0.01837216578423977,0.14330082386732107,0.011088021681644022,0.23280387930571994,estimate
2020-03-10,0.07028231915505603,0.056493401527404785,0.051570501127364665,0.03453679848462343,0.08976978994905949,0.022765231877565385,0.13270406275987637,0.015279407030902803,0.21342439912259537,estimate
2020-03-11,0.07124222798389383,0.05981132760643959,0.0460777424840222,0.039384434930980206,0.08965582586824894,0.027071279659867286,0.1291194424033166,0.01961754881776869,0.19670592136681034,estimate
2020-03-12,0.07395505874697118,0.06454437971115112,0.041590928211570066,0.04549057688564062,0.09162560291588306,0.03246094062924385,0.12686871290206914,0.024430103320628404,0.18638157323002796,estimate
2020-03-13,0.07884753761813044,0.07083072885870934,0.03811965534511516,0.05291496217250824,0.0955931656062603,0.03950095511972904,0.1279431611299515,0.030108367605134845,0.179437983036041,estimate
2020-03-14,0.0864604907631874,0.079140305519104,0.03573359740074387,0.06193645391613245,0.10285096056759357,0.04798924997448921,0.13353026062250142,0.03682780312374234,0.18169246353208998,estimate
2020-03-15,0.09747202685102821,0.09222816675901413,0.03459191348936374,0.07352044805884361,0.11491470597684383,0.05884672068059445,0.14321853965520862,0.04594548549503088,0.18650924526154988,estimate
2020-03-16,0.112703559265472,0.10807669162750244,0.03497418912751481,0.08796163089573383,0.13225985690951347,0.07250217795372009,0.1584957152605057,0.05749484468251467,0.19669710695743559,estimate
2020-03-17,0.13317055416107176,0.12938924878835678,0.03722391944047392,0.10658045299351215,0.15601101145148277,0.08902227059006691,0.18241714984178542,0.07218881361186505,0.21805205047130582,estimate
2020-03-18,0.16014806391298772,0.1557741016149521,0.04160202490522174,0.1309552900493145,0.1867823712527752,0.11043234393000603,0.2141688093543053,0.09108769483864308,0.25103201195597646,estimate
2020-03-19,0.19525603457540275,0.18965069204568863,0.048277434867358734,0.16044237837195396,0.22506064921617508,0.13802292197942734,0.25887740552425387,0.11505602318793536,0.2977982386946678,estimate
2020-03-20,0.24059132125228644,0.2336544170975685,0.057463881563666885,0.19872647523880005,0.27770939469337463,0.17224112153053284,0.31610789597034455,0.1452984534204006,0.36398136541247356,estimate
2020-03-21,0.29880242463946344,0.2909252345561981,0.0694878949845892,0.24861110001802444,0.34338413923978806,0.21549943834543228,0.3896825432777405,0.1845938965678215,0.4506557941436766,estimate
2020-03-22,0.3730784079656005,0.3636440336704254,0.08456305488230877,0.31107935309410095,0.42741741985082626,0.27225466072559357,0.48459951877594004,0.23576756864786147,0.5632936418056487,estimate
2020-03-23,0.4670050725415349,0.4543391764163971,0.10265629222604472,0.39264772832393646,0.5302121639251709,0.34549616277217865,0.5999070227146149,0.3013809733092785,0.6925200149416919,estimate
2020-03-24,0.5842999435067177,0.5731210112571716,0.12346570310745877,0.49535924196243286,0.6604413241147995,0.4350623220205307,0.7438514232635499,0.3776467710733413,0.8618916556239127,estimate
2020-03-25,0.7284806043356657,0.7177240550518036,0.14645576835290117,0.6228432953357697,0.8200954049825668,0.5518756449222565,0.9215036988258364,0.4802738167345524,1.0574883103370665,estimate
2020-03-26,0.9023984867632389,0.8880767524242401,0.1708456285729751,0.7803056240081787,1.00588920712471,0.6927223265171051,1.1293469429016114,0.6148420721292496,1.2775053709745405,estimate
2020-03-27,1.1075017985403537,1.0924135446548462,0.19560615725477462,0.9711526185274124,1.2278017103672028,0.8677188634872437,1.3583467602729797,0.7744212746620178,1.5241121590137479,estimate
2020-03-28,1.3431634200215339,1.3271324038505554,0.21980740101140628,1.18915256857872,1.483268827199936,1.075112223625183,1.6288131237030028,0.9668554037809372,1.8013790100812903,estimate
2020-03-29,1.6063436640799045,1.5915106534957886,0.242856772695727,1.4345118999481201,1.7573892176151276,1.3090097308158875,1.9237454771995546,1.1732849687337876,2.117155611515045,estimate
2020-03-30,1.8911680614948272,1.8807053565979004,0.26444537541528473,1.7061702907085419,2.053486704826355,1.560458743572235,2.2284873723983765,1.4221567869186402,2.4491839051246638,estimate
2020-03-31,2.1890304293632505,2.1740607023239136,0.28457153461849916,1.9925511479377747,2.3672415614128113,1.8319831132888793,2.5559829473495483,1.6712366700172425,2.8003261923789973,estimate
2020-04-01,2.4895344563722612,2.4691158533096313,0.30355911098539035,2.2799160480499268,2.6805370450019836,2.1148566722869875,2.8858181476593017,1.944468593597412,3.1346438527107234,estimate
2020-04-02,2.7817249555587766,2.7630873918533325,0.3216671543264685,2.556914269924164,2.9841633439064026,2.3818116664886473,3.2096150875091554,2.2086804151535033,3.456997799873352,estimate
2020-04-03,3.055466082572937,3.036303758621216,0.3387554153003153,2.8206863403320312,3.2674166560173035,2.6362017869949343,3.5110867023468018,2.457573765516281,3.778806173801422,estimate
2020-04-04,3.3024762969017027,3.2783538103103638,0.3543889403783218,3.051848590373993,3.521954119205475,2.866847276687622,3.781370544433594,2.6754117131233213,4.033840417861938,estimate
2020-04-05,3.5168546904325484,3.486241936683655,0.3681015541211051,3.257253408432007,3.7494168877601624,3.0638548851013185,4.013892126083374,2.8655877768993374,4.280307281017303,estimate
2020-04-06,3.6951831763982774,3.667514681816101,0.37957729993705674,3.424461543560028,3.934043288230896,3.2358990430831907,4.217461585998535,3.0148650109767914,4.48644322156906,estimate
2020-04-07,3.836282178759575,3.814519166946411,0.3886819358719549,3.555161774158478,4.077596068382263,3.371686244010925,4.365537929534912,3.1345738232135774,4.658695983886719,estimate
2020-04-08,3.9408384447097777,3.9208043813705444,0.39548796750812315,3.653128683567047,4.17814826965332,3.478525257110596,4.475278520584108,3.2236184298992154,4.787813138961792,estimate
2020-04-09,4.011010523438454,3.999350905418396,0.40022253406984626,3.720637619495392,4.252716660499573,3.529248332977295,4.55343360900879,3.272990393638611,4.848649001121521,estimate
2020-04-10,4.050042617559433,4.032630443572998,0.40308398989457955,3.7689748406410217,4.294050097465515,3.5610084533691406,4.601335954666138,3.3187875747680664,4.897345066070557,estimate
2020-04-11,4.061968406558036,4.043673992156982,0.4042525576533583,3.7716357111930847,4.311105728149414,3.560296583175659,4.604796743392945,3.32569078207016,4.908931076526641,estimate
2020-04-12,4.051276814818382,4.033059120178223,0.40407795123887774,3.76409250497818,4.306598901748657,3.543320631980896,4.591633224487305,3.3219785273075106,4.896197831630706,estimate
2020-04-13,4.022759186387062,4.005258560180664,0.40306163231145936,3.7392688393592834,4.2816162109375,3.5160032510757446,4.544257640838624,3.3127269268035886,4.861434924602508,estimate
2020-04-14,3.9813867613077165,3.9635626077651978,0.40162091822626655,3.6985908150672913,4.242904782295227,3.4737725496292113,4.492136716842652,3.270175242424011,4.82661246061325,estimate
2020-04-15,3.93209035384655,3.9124906063079834,0.3998771461540328,3.651924729347229,4.188984394073486,3.4220778465271,4.440605545043946,3.2135559499263766,4.769933426380157,estimate
2020-04-16,3.8796125614643096,3.8591043949127197,0.3977472189917394,3.591700315475464,4.137580871582031,3.37840313911438,4.383858728408813,3.1684407532215118,4.702712142467497,estimate
2020-04-17,3.8282735052108765,3.8080451488494873,0.3950798641099981,3.5515968203544617,4.089121580123901,3.3306540489196776,4.334617280960083,3.111826258897781,4.647467529773711,estimate
2020-04-18,3.7818722342252733,3.7613821029663086,0.3917557103131958,3.5126222372055054,4.043898820877075,3.290592312812805,4.290513849258423,3.0627457201480865,4.598177647590637,estimate
2020-04-19,3.7436442279815676,3.723378539085388,0.3878134727383604,3.4822208285331726,3.997324228286743,3.2636579036712647,4.238550996780396,3.0338817596435548,4.568388414382935,estimate
2020-04-20,3.715953910470009,3.6935062408447266,0.38346718570414123,3.454620838165283,3.965446174144745,3.243945908546448,4.215588474273682,3.0262225329875947,4.522177147865294,estimate
2020-04-21,3.7002052243947983,3.675863742828369,0.3789514172232027,3.439100205898285,3.9483563899993896,3.2338675260543823,4.194715404510498,3.017599791288376,4.496585094928741,estimate
2020-04-22,3.6969489060640335,3.6711316108703613,0.37453150188443773,3.4378626942634583,3.935365319252014,3.2353883266448973,4.18933334350586,3.015590411424637,4.499433946609496,estimate
2020-04-23,3.7059504320621492,3.685313582420349,0.3706004250237538,3.446582317352295,3.9394742846488953,3.2432833433151242,4.193712568283082,3.0384815335273743,4.504034876823425,estimate
2020-04-24,3.7262520835399626,3.707452893257141,0.36765335516526115,3.4678423404693604,3.9605751633644104,3.2787081241607665,4.207467317581177,3.0696817338466644,4.504261076450347,estimate
2020-04-25,3.756315830349922,3.7356783151626587,0.3660361696689067,3.495043098926544,3.9918102025985718,3.3157767057418823,4.243403911590576,3.089792454242706,4.516198039054871,estimate
2020-04-26,3.79414608335495,3.7774505615234375,0.36596156851209966,3.5465627312660217,4.027705430984497,3.352969241142273,4.273694705963135,3.126987051963806,4.556075692176818,estimate
2020-04-27,3.8375220757722857,3.8253451585769653,0.3677113471741321,3.580603539943695,4.07984733581543,3.3947773218154906,4.314619445800782,3.16324982047081,4.605223882198334,estimate
2020-04-28,3.8843813103437426,3.8679373264312744,0.3714114240873253,3.6300029158592224,4.135896801948547,3.4330400228500366,4.3576733589172365,3.214471387863159,4.647704362869262,estimate
2020-04-29,3.933128179192543,3.924542784690857,0.3768622684065628,3.6712846755981445,4.182195782661438,3.464988684654236,4.420226669311524,3.2377092361450193,4.710094666481018,estimate
2020-04-30,3.9828064781427384,3.9682836532592773,0.3834906397360142,3.719916582107544,4.23263692855835,3.507913088798523,4.481949138641357,3.2778035223484037,4.764385128021239,estimate
2020-05-01,4.033181805968285,4.014233827590942,0.39056742457748816,3.7664408683776855,4.284480333328247,3.547866129875183,4.543383264541625,3.316778725385666,4.843756151199341,estimate
2020-05-02,4.084480218052864,4.064098834991455,0.3974933315360894,3.8110175132751465,4.340436935424805,3.5858556270599364,4.611636686325073,3.3574569523334503,4.898225736618042,estimate
2020-05-03,4.137266819357872,4.122676610946655,0.4039324959149856,3.852665066719055,4.393274545669556,3.628923034667969,4.672958278656006,3.3997135162353516,4.975544321537017,estimate
2020-05-04,4.192334593534469,4.177717924118042,0.4098484368042624,3.90865695476532,4.451451897621155,3.679668164253235,4.740024757385254,3.4420058906078337,5.049842882156372,estimate
2020-05-05,4.250514238715172,4.231419324874878,0.41527727692766775,3.9554485082626343,4.5073347091674805,3.736487293243408,4.806544256210327,3.4968190252780915,5.13456163406372,estimate
2020-05-06,4.312448863148689,4.288884162902832,0.420394454707585,4.022025465965271,4.571818113327026,3.7869227170944213,4.87929401397705,3.5586842596530914,5.212079811096191,estimate
2020-05-07,4.3786066200733185,4.35802960395813,0.42552411167174553,4.0834619998931885,4.644056797027588,3.850270414352417,4.944843292236328,3.6167716920375823,5.288320577144622,estimate
2020-05-08,4.449326184034348,4.423667669296265,0.4309464064317663,4.141234517097473,4.723968744277954,3.9096585273742672,5.022824239730835,3.6750475645065306,5.354576325416565,estimate
