date,mean,median,std,low_50,high_50,low_80,high_80,low_95,high_95,type
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,estimate
2020-03-07,0.12801900504574587,0.08783110603690147,0.12989808510198236,0.03801550716161728,0.1780528388917446,0.016654582507908345,0.2860379070043566,0.006892530422192067,0.4642895877361295,estimate
2020-03-08,0.11024877479259157,0.0783979520201683,0.1010747216861436,0.0404746113345027,0.14856430143117905,0.022102466598153115,0.23271202892065052,0.011289450083859265,0.37528950348496404,estimate
2020-03-09,0.09742949582671281,0.07328001782298088,0.07947085948014741,0.042187987826764584,0.12995275482535362,0.026977247931063174,0.19170820415019993,0.015396965621039272,0.3072789177298545,estimate
2020-03-10,0.08957491419184953,0.07293827086687088,0.06336797918120701,0.0454376433044672,0.11446053348481655,0.03143500834703446,0.16793878525495537,0.019846314517781138,0.2556706160306928,estimate
2020-03-11,0.08670495600625873,0.07523122802376747,0.05167742360033714,0.05102609656751156,0.10749732702970505,0.03740738555788994,0.1526123195886613,0.025115734059363605,0.22376382127404212,estimate
2020-03-12,0.08908542976202444,0.08054474368691444,0.04377646739068637,0.05794498883187771,0.10812977328896523,0.04515761435031891,0.1435850411653519,0.03175209881737828,0.204312328249216,estimate
2020-03-13,0.0973404501117766,0.0901026539504528,0.039443982992676464,0.06977588124573231,0.11640511080622673,0.054831365868449215,0.14613264054059982,0.04139338666573167,0.1987001575529575,estimate
2020-03-14,0.11253332670778037,0.10682706534862518,0.03878997308035965,0.08464528433978558,0.13381511345505714,0.06860394403338432,0.16263176202774055,0.055025482550263405,0.2049557078629732,estimate
2020-03-15,0.1361598724424839,0.13045554608106613,0.042027828718480716,0.10634656995534897,0.15922677144408226,0.08768675178289413,0.1913100525736809,0.07053749803453685,0.23687126263976097,estimate
2020-03-16,0.17011296724900604,0.16359953582286835,0.04925397234085873,0.13610676303505898,0.19797725975513458,0.11289659515023232,0.23387736380100257,0.09104052893817424,0.28865855932235707,estimate
2020-03-17,0.216648871447891,0.20906048268079758,0.06026185992518138,0.1749313361942768,0.25067445635795593,0.14608144611120225,0.295151761174202,0.12040883582085371,0.3615568861365318,estimate
2020-03-18,0.27836114036664367,0.2703269273042679,0.07458685220691456,0.22618381679058075,0.32023993879556656,0.19106654226779937,0.37178170084953316,0.15749673955142496,0.45646107867360103,estimate
2020-03-19,0.35818994607776405,0.3488214761018753,0.09187820415088824,0.29331328719854355,0.40957777947187424,0.25058233141899106,0.47438735961914064,0.2097255475819111,0.5760428011417389,estimate
2020-03-20,0.4593949354737997,0.4482218474149704,0.11218277829998653,0.3796418085694313,0.5216214507818222,0.3263545483350754,0.6043753087520599,0.2784390211105347,0.7210303932428357,estimate
2020-03-21,0.5854757240265608,0.5721831917762756,0.13572001325827318,0.48925575613975525,0.6649425774812698,0.4242030799388885,0.7556693196296693,0.35897556617856025,0.8951388165354729,estimate
2020-03-22,0.7399999625086784,0.7227678298950195,0.16237852073276823,0.6267433613538742,0.8379786461591721,0.5470520496368408,0.9478568851947784,0.4632151685655117,1.1046612590551368,estimate
