date,mean,median,std,low_50,high_50,low_80,high_80,low_95,high_95,type
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,estimate
2020-03-07,0.12752963251131585,0.08979077264666557,0.12116921617913133,0.04330320190638304,0.17153044417500496,0.019481473788619044,0.28409947752952586,0.009313423838466405,0.45653681382536865,estimate
2020-03-08,0.11244244296848774,0.08392024785280228,0.0943631648453632,0.04726626444607973,0.14866924285888672,0.02709648832678795,0.2337288275361061,0.014514007698744537,0.3604518815875053,estimate
2020-03-09,0.10128129662992433,0.08053900301456451,0.0743939707756175,0.04978400934487581,0.13104775175452232,0.03129073940217495,0.19564810395240786,0.01943411403335631,0.29732674360275224,estimate
2020-03-10,0.0943748733671382,0.0790851078927517,0.05965625898290765,0.05287839658558369,0.12023277767002583,0.0358187310397625,0.1695176288485527,0.023996166512370107,0.2459463376551866,estimate
2020-03-11,0.09188911140011624,0.08106380328536034,0.04914808578920633,0.056638927198946476,0.11438883654773235,0.041243376582860945,0.15470390617847443,0.02975415848195553,0.21555645577609528,estimate
2020-03-12,0.09414164969511331,0.0868227444589138,0.042271086957959246,0.06365306302905083,0.11552847735583782,0.048441157862544056,0.1490370199084282,0.03677762942388654,0.19650319367647168,estimate
2020-03-13,0.10177350441645831,0.09601068496704102,0.03872275033456623,0.07376652024686337,0.12285896204411983,0.05823061503469944,0.15175318121910097,0.044890846125781536,0.19220300912857055,estimate
2020-03-14,0.11582143267616629,0.11103830859065056,0.03832557410189358,0.08807807229459286,0.13825426623225212,0.07199979275465011,0.16617370694875716,0.05713504776358604,0.20047241337597352,estimate
2020-03-15,0.13777802966348826,0.13294897973537445,0.04096889861518224,0.107814259827137,0.1617707945406437,0.0900920070707798,0.19098780900239948,0.07309222798794508,0.23071615807712068,estimate
2020-03-16,0.16957228857651352,0.16334058344364166,0.04665568019791854,0.13541429117321968,0.19783947989344597,0.11536861211061478,0.22910763770341877,0.09403444882482291,0.2722644507884978,estimate
2020-03-17,0.21351807375997306,0.20638637989759445,0.055569026123944654,0.1741056777536869,0.2466840073466301,0.14850108176469803,0.2875610589981079,0.12216002512723208,0.3367778204381464,estimate
2020-03-18,0.2723675781264901,0.2650841921567917,0.06793681467694881,0.2241426818072796,0.31245429813861847,0.19249566048383712,0.36145314872264867,0.16256675049662592,0.42122195586562095,estimate
2020-03-19,0.3492213205695152,0.34118953347206116,0.08375902624813326,0.2907261699438095,0.3996334671974182,0.24789349883794784,0.4588385760784149,0.20907518155872823,0.5423598662018776,estimate
2020-03-20,0.4474584070071578,0.4387696385383606,0.10281564966005731,0.3750268891453743,0.5080503225326538,0.32316883802413937,0.5825061798095703,0.27209943830966954,0.6832791477441784,estimate
2020-03-21,0.570586601883173,0.5595996677875519,0.12499684194417698,0.4805806279182434,0.6463018357753754,0.42088589668273924,0.7332468688488006,0.3536129936575889,0.8513225570321075,estimate
2020-03-22,0.7220110231935978,0.7076983153820038,0.1504517578067585,0.6172351241111755,0.8175135254859924,0.5420772671699524,0.9187823116779328,0.4597917504608631,1.0521005928516387,estimate
2020-03-23,0.9049429870992899,0.8859080970287323,0.1790440882134251,0.7833296954631805,1.0177143812179565,0.6912265419960022,1.1409170389175416,0.5906952336430549,1.293441468477249,estimate
2020-03-24,1.1219076367914678,1.1061212420463562,0.21030108998517338,0.97309410572052,1.2564901113510132,0.8698420584201813,1.3920530557632447,0.752416056394577,1.5773097366094586,estimate
2020-03-25,1.3740817620754242,1.3594350218772888,0.24361697939215646,1.204556256532669,1.52782341837883,1.079589807987213,1.6895342588424682,0.9428345620632171,1.897332042455673,estimate
2020-03-26,1.6604226850867272,1.6437499523162842,0.277931517920061,1.4676809012889862,1.8333304822444916,1.325192856788635,2.028572010993958,1.1716049909591675,2.263375580310821,estimate
2020-03-27,1.976760407090187,1.9597989916801453,0.3114254081455383,1.7601846158504486,2.1778018474578857,1.594624364376068,2.3879030227661135,1.414709135890007,2.6328111469745634,estimate
2020-03-28,2.3151487842202187,2.2974555492401123,0.34230830938532836,2.0818786025047302,2.5302277207374573,1.8895610213279725,2.759377384185791,1.6910944759845734,3.0377848565578454,estimate
2020-03-29,2.6638021867275237,2.6456832885742188,0.36916513336385776,2.407678723335266,2.9051830768585205,2.211806392669678,3.1318944454193116,1.9808130145072937,3.4343629837036125,estimate
2020-03-30,3.0080243186950684,2.9831656217575073,0.3911674377803772,2.737462043762207,3.2608383297920227,2.5228142023086546,3.5268189907073975,2.2887915253639224,3.8278901398181913,estimate
2020-03-31,3.331796553134918,3.312865972518921,0.40831201354034197,3.055692195892334,3.5891653895378113,2.839354228973389,3.8611013650894166,2.597603106498718,4.179760599136353,estimate
2020-04-01,3.6198680859804155,3.5977994203567505,0.4209609976780379,3.3302233815193176,3.8864364624023438,3.113722324371338,4.164598751068115,2.866479879617691,4.507407605648041,estimate
2020-04-02,3.8600382977724075,3.8397897481918335,0.4296089495607922,3.561399519443512,4.1297338008880615,3.3436100006103513,4.411553478240966,3.108517289161682,4.783499336242675,estimate
2020-04-03,4.044408304214477,4.02676796913147,0.4348196062502886,3.7429802417755127,4.31957733631134,3.5124284744262697,4.613032817840576,3.281689941883087,4.969617581367491,estimate
2020-04-04,4.169583550095558,4.14937424659729,0.4368404480761645,3.86519318819046,4.446581125259399,3.6267200469970704,4.741999244689942,3.406345158815384,5.075124239921569,estimate
2020-04-05,4.236126856327057,4.219012975692749,0.4356621510135325,3.930812656879425,4.51485550403595,3.693331813812256,4.811312770843506,3.4813779056072236,5.125754499435424,estimate
2020-04-06,4.2479223953485485,4.234075307846069,0.43140621884301217,3.945215165615082,4.519634246826172,3.7001899003982546,4.818400382995606,3.4823115468025208,5.129502475261687,estimate
2020-04-07,4.211357982993126,4.199946641921997,0.424475753009267,3.9209746718406677,4.480727910995483,3.666470503807068,4.768903636932373,3.445753073692322,5.0642335414886475,estimate
